STATEFP,COUNTYFP,TRACTCE,GEOID,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,data_as_of,data_loaded_at,multipolygon
6,75,25702,60750257022,G5030,250226,0,37.7302542,-122.4054486,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.408509 37.731552, -122.407539 37.731847, -122.406764 37.732083, -122.406575 37.732141, -122.405608 37.732439, -122.405909 37.732963, -122.40621 37.733487, -122.406515 37.734018, -122.406533 37.734047, -122.406615 37.734184, -122.406802 37.734497, -122.406816 37.734521, -122.40713 37.735047, -122.406848 37.735135, -122.406815 37.735146, -122.406646 37.735199, -122.406548 37.73523, -122.406295 37.735307, -122.406178 37.735158, -122.405495 37.734287, -122.405096 37.733716, -122.40506 37.733652, -122.404657 37.732949, -122.403962 37.73161, -122.4034 37.730658, -122.403022 37.729902, -122.402752 37.729357, -122.402209 37.728102, -122.402225 37.728079, -122.4023 37.72797, -122.402477 37.727924, -122.402658 37.727877, -122.402879 37.727819, -122.40297 37.727796, -122.403102 37.727762, -122.403593 37.727634, -122.404594 37.727374, -122.405586 37.727115, -122.406565 37.726859, -122.407062 37.728059, -122.40756 37.729261, -122.408057 37.730461, -122.408509 37.731552)))"
6,75,10600,60750106001,G5030,43806,0,37.8002726,-122.4067088,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.40777 37.801571, -122.407461 37.801611, -122.406988 37.801674, -122.406527 37.801735, -122.406287 37.801766, -122.406247 37.801757, -122.406217 37.801748, -122.406199 37.80172, -122.406024 37.800835, -122.405834 37.799901, -122.405797 37.799721, -122.405743 37.799454, -122.405645 37.798969, -122.405972 37.798929, -122.406174 37.798904, -122.40643 37.798872, -122.40683 37.798823, -122.407206 37.798776, -122.407395 37.799704, -122.407584 37.800638, -122.407645 37.800943, -122.407736 37.8014, -122.40777 37.801571)))"
6,75,25200,60750252003,G5030,137044,0,37.7407798,-122.4130007,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.415278 37.738991, -122.415169 37.740377, -122.415074 37.74158, -122.415014 37.742182, -122.414766 37.742322, -122.414498 37.742439, -122.414372 37.742457, -122.414273 37.74247, -122.413742 37.742395, -122.413135 37.742309, -122.412671 37.742244, -122.412583 37.742243, -122.412517 37.742243, -122.411947 37.742332, -122.41168 37.742373, -122.411426 37.742391, -122.411264 37.742398, -122.410662 37.742424, -122.410669 37.742192, -122.410698 37.741822, -122.410718 37.74156, -122.410732 37.741381, -122.410365 37.741362, -122.410507 37.739779, -122.410733 37.739792, -122.41137 37.739831, -122.411748 37.739854, -122.411992 37.73971, -122.412657 37.739311, -122.413186 37.738998, -122.413312 37.738982, -122.413938 37.73893, -122.414559 37.738881, -122.414666 37.738883, -122.415184 37.738933, -122.415278 37.738991)))"
6,75,16500,60750165002,G5030,92464,0,37.7744048,-122.4461407,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.448068 37.775599, -122.447443 37.775678, -122.446471 37.775802, -122.44478 37.776017, -122.444593 37.775086, -122.444405 37.774149, -122.444216 37.773212, -122.445902 37.772995, -122.447497 37.77279, -122.447688 37.773733, -122.447878 37.774667, -122.448068 37.775599)))"
6,75,980600,60759806001,G5030,2132298,2016110,37.7231655,-122.3685424,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.386936 37.724245, -122.386926 37.72427, -122.386899 37.724289, -122.3868 37.724305, -122.386774 37.724318, -122.386755 37.724347, -122.386706 37.72439, -122.386637 37.724426, -122.386485 37.724465, -122.386388 37.724478, -122.386246 37.724474, -122.386185 37.724463, -122.38613 37.724439, -122.386089 37.724407, -122.386028 37.72438, -122.385966 37.724358, -122.385919 37.724322, -122.385853 37.724281, -122.385747 37.724243, -122.385675 37.724204, -122.385611 37.724145, -122.385582 37.724135, -122.385549 37.72414, -122.385459 37.724152, -122.385397 37.724155, -122.385332 37.724145, -122.385268 37.724119, -122.385208 37.724102, -122.385141 37.724101, -122.385087 37.724113, -122.38505 37.724113, -122.385024 37.724098, -122.385006 37.724063, -122.384974 37.724024, -122.384929 37.72395, -122.384883 37.723903, -122.384852 37.723903, -122.38483 37.723897, -122.38479 37.723875, -122.38476 37.723839, -122.384721 37.723801, -122.384652 37.723767, -122.384595 37.723728, -122.38455 37.723677, -122.384506 37.723639, -122.384417 37.723596, -122.384364 37.723545, -122.384289 37.723507, -122.384189 37.723479, -122.383935 37.723452, -122.383914 37.723444, -122.383894 37.723421, -122.383873 37.723348, -122.383858 37.723272, -122.38385 37.723255, -122.383823 37.723195, -122.383803 37.723186, -122.383762 37.723193, -122.383737 37.723184, -122.383732 37.723166, -122.383712 37.723156, -122.383682 37.723132, -122.383648 37.723058, -122.383612 37.723027, -122.383354 37.722913, -122.383264 37.722863, -122.383185 37.722801, -122.383111 37.722758, -122.383039 37.722731, -122.382988 37.722705, -122.382948 37.722669, -122.382925 37.722634, -122.382855 37.722626, -122.382763 37.722575, -122.382642 37.722502, -122.382594 37.72247, -122.382586 37.722422, -122.382565 37.722396, -122.382533 37.722381, -122.38248 37.72238, -122.382451 37.722372, -122.382417 37.722337, -122.382375 37.722309, -122.382325 37.722295, -122.382265 37.722284, -122.382176 37.722246, -122.381425 37.722834, -122.380787 37.723388, -122.380149 37.723959, -122.379511 37.724677, -122.378951 37.725304, -122.378392 37.725932, -122.377833 37.72656, -122.378817 37.727119, -122.379697 37.727618, -122.379599 37.727732, -122.379175 37.728232, -122.378542 37.728942, -122.378278 37.728964, -122.377681 37.72863, -122.376681 37.72853, -122.373766 37.728005, -122.3737 37.728057, -122.37364 37.728106, -122.37344 37.728326, -122.373158 37.728639, -122.372775 37.72905, -122.372584 37.729255, -122.372235 37.729628, -122.372006 37.729874, -122.371444 37.730493, -122.370978 37.731009, -122.369945 37.732476, -122.369849 37.732612, -122.369402 37.733113, -122.368842 37.733741, -122.368282 37.734368, -122.367391 37.735366, -122.367157 37.735628, -122.365822 37.737123, -122.359521 37.731302, -122.356559 37.729657, -122.356879 37.727927, -122.358541 37.71585, -122.358644 37.715817, -122.360381 37.708331, -122.376111 37.716117, -122.37614 37.716113, -122.376165 37.716154, -122.376232 37.716209, -122.376435 37.71631, -122.376487 37.716343, -122.376536 37.716392, -122.376578 37.716425, -122.376635 37.716455, -122.376781 37.716568, -122.376873 37.71663, -122.377174 37.716801, -122.377192 37.716851, -122.37728 37.71686, -122.377451 37.716962, -122.377883 37.717189, -122.378221 37.717328, -122.378551 37.717511, -122.378659 37.717579, -122.378856 37.717671, -122.37894 37.717718, -122.379014 37.717745, -122.379033 37.717775, -122.379076 37.717783, -122.379225 37.717883, -122.379408 37.718042, -122.379437 37.71811, -122.379479 37.718156, -122.379535 37.718192, -122.379592 37.718249, -122.37966 37.718291, -122.379705 37.718352, -122.379783 37.718361, -122.379874 37.718388, -122.379944 37.718446, -122.38002 37.718477, -122.38011 37.718484, -122.380204 37.718523, -122.380262 37.718597, -122.380329 37.718673, -122.380422 37.718721, -122.380569 37.718754, -122.380719 37.71878, -122.380828 37.718776, -122.380955 37.718765, -122.381114 37.718757, -122.381295 37.718783, -122.381406 37.718877, -122.381507 37.718998, -122.381567 37.719113, -122.381608 37.719182, -122.381689 37.719272, -122.381749 37.71935, -122.382009 37.719496, -122.382141 37.719552, -122.382518 37.719768, -122.382624 37.719839, -122.382727 37.719886, -122.38285 37.719923, -122.383197 37.72009, -122.383251 37.720151, -122.383251 37.720289, -122.383306 37.720316, -122.383314 37.720358, -122.383367 37.720333, -122.383397 37.720353, -122.383408 37.720433, -122.3834 37.72051, -122.38337 37.720612, -122.383326 37.720699, -122.383167 37.720918, -122.383117 37.720966, -122.383056 37.721, -122.382999 37.721038, -122.382948 37.721088, -122.382909 37.72115, -122.382806 37.721353, -122.382738 37.721556, -122.382732 37.72164, -122.382722 37.72169, -122.382723 37.721724, -122.382763 37.721774, -122.38282 37.721872, -122.382877 37.721937, -122.382923 37.721969, -122.383013 37.722015, -122.383124 37.722059, -122.383198 37.722079, -122.383258 37.722104, -122.38333 37.722153, -122.383421 37.722192, -122.383492 37.722252, -122.38357 37.722303, -122.383659 37.722335, -122.383713 37.72237, -122.383742 37.722396, -122.383803 37.722439, -122.383885 37.722479, -122.383992 37.722561, -122.384053 37.722595, -122.384191 37.722662, -122.384239 37.722685, -122.384517 37.722862, -122.384605 37.722938, -122.384638 37.722952, -122.384678 37.722997, -122.384717 37.723031, -122.384843 37.723094, -122.384965 37.723165, -122.385033 37.723198, -122.385101 37.723213, -122.385201 37.723242, -122.385278 37.723279, -122.385349 37.723308, -122.385409 37.723344, -122.385446 37.723361, -122.385499 37.723365, -122.38558 37.723402, -122.385693 37.723474, -122.385717 37.723483, -122.385736 37.723505, -122.38576 37.723521, -122.38586 37.723556, -122.385881 37.723587, -122.385913 37.723614, -122.386051 37.723663, -122.386544 37.72394, -122.3866 37.723979, -122.386748 37.724067, -122.386905 37.724141, -122.386928 37.724171, -122.386936 37.724245)))"
6,75,22803,60750228033,G5030,72433,0,37.7551696,-122.4098238,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.412198 37.755833, -122.411273 37.755888, -122.410373 37.755942, -122.409433 37.755998, -122.408499 37.756055, -122.407602 37.756109, -122.407449 37.754506, -122.408343 37.754453, -122.409253 37.754398, -122.41022 37.754341, -122.41112 37.754287, -122.412047 37.75423, -122.412198 37.755833)))"
6,75,12502,60750125022,G5030,15280,0,37.784291,-122.413511,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.41443 37.784657, -122.414303 37.784664, -122.41394 37.78471, -122.413748 37.784734, -122.413367 37.784783, -122.412904 37.784842, -122.412782 37.784866, -122.4127 37.78446, -122.412595 37.783933, -122.413168 37.78386, -122.414242 37.783724, -122.414345 37.784239, -122.41443 37.784657)))"
6,75,25600,60750256003,G5030,115180,0,37.7263781,-122.4211115,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.423336 37.727792, -122.422345 37.728048, -122.421359 37.728302, -122.420374 37.728555, -122.419883 37.72737, -122.419386 37.726169, -122.418888 37.724966, -122.419875 37.72471, -122.420861 37.724454, -122.421847 37.724199, -122.422343 37.725395, -122.42284 37.726597, -122.423122 37.727277, -122.423336 37.727792)))"
6,75,22803,60750228031,G5030,137475,0,37.755699,-122.4143822,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.41672 37.757167, -122.415626 37.757232, -122.414541 37.757298, -122.413447 37.757363, -122.412348 37.75743, -122.412198 37.755833, -122.412047 37.75423, -122.413141 37.754165, -122.414234 37.754099, -122.41532 37.754034, -122.416413 37.753968, -122.416567 37.755568, -122.41672 37.757167)))"
6,75,15500,60750155001,G5030,110174,0,37.7850396,-122.4347515,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.438206 37.785459, -122.436557 37.785668, -122.434918 37.785876, -122.433272 37.786085, -122.432271 37.786212, -122.431635 37.786293, -122.43145 37.785362, -122.431436 37.785268, -122.431328 37.784798, -122.431296 37.784646, -122.431291 37.784621, -122.432885 37.78442, -122.432914 37.784355, -122.43297 37.78441, -122.433737 37.784314, -122.434465 37.784222, -122.434562 37.784152, -122.434659 37.784194, -122.437752 37.783802, -122.437863 37.783791, -122.43802 37.784531, -122.438206 37.785459)))"
6,75,22802,60750228021,G5030,97930,0,37.7628479,-122.4068988,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.408424 37.764427, -122.40742 37.764488, -122.406429 37.764548, -122.405463 37.764606, -122.40509 37.764628, -122.40506 37.764311, -122.405105 37.763852, -122.405203 37.763478, -122.405258 37.763323, -122.405324 37.763137, -122.405384 37.76297, -122.405654 37.762433, -122.405926 37.762012, -122.406022 37.761863, -122.406147 37.761638, -122.406283 37.761393, -122.40648 37.760731, -122.407066 37.760661, -122.408064 37.760601, -122.408187 37.761876, -122.408303 37.763122, -122.408424 37.764427)))"
6,75,23103,60750231031,G5030,759784,0,37.7385492,-122.3759111,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.384047 37.737514, -122.383732 37.73759, -122.383394 37.737552, -122.382872 37.737278, -122.382121 37.737097, -122.381973 37.737083, -122.381808 37.737141, -122.381725 37.737254, -122.381737 37.737371, -122.381767 37.737466, -122.3818 37.737568, -122.381807 37.737732, -122.381795 37.73777, -122.381743 37.737927, -122.381558 37.738123, -122.38099 37.73872, -122.380887 37.738828, -122.380797 37.738776, -122.380366 37.738531, -122.38011 37.738308, -122.379169 37.737766, -122.37911 37.73768, -122.377722 37.739221, -122.37742 37.739557, -122.376847 37.740192, -122.376113 37.741477, -122.374763 37.743843, -122.372762 37.745505, -122.371263 37.743934, -122.369079 37.741644, -122.367631 37.740134, -122.367868 37.739994, -122.368286 37.739976, -122.368274 37.739828, -122.371219 37.739666, -122.371235 37.739665, -122.371253 37.739664, -122.371259 37.73974, -122.371264 37.739793, -122.373408 37.739659, -122.373423 37.739635, -122.373453 37.739619, -122.373607 37.739593, -122.374004 37.73953, -122.374012 37.739499, -122.374004 37.739467, -122.37396 37.73942, -122.373899 37.739354, -122.373811 37.739228, -122.373748 37.739094, -122.373692 37.738957, -122.373633 37.738854, -122.373547 37.738741, -122.373429 37.738623, -122.373309 37.738532, -122.373196 37.738463, -122.373074 37.738404, -122.372924 37.738348, -122.372766 37.738308, -122.372603 37.738282, -122.372437 37.738273, -122.372342 37.738275, -122.371418 37.738198, -122.371204 37.738177, -122.370983 37.738171, -122.370762 37.738181, -122.370586 37.738199, -122.370542 37.738153, -122.370404 37.738203, -122.370161 37.738205, -122.369839 37.738225, -122.369598 37.738251, -122.369475 37.738269, -122.369342 37.738275, -122.369209 37.738268, -122.369152 37.738261, -122.369067 37.738262, -122.368994 37.738251, -122.368744 37.738246, -122.368412 37.738254, -122.36808 37.738282, -122.367519 37.738344, -122.367498 37.738337, -122.36746 37.738326, -122.367422 37.7383, -122.367399 37.738264, -122.367394 37.738224, -122.367404 37.738194, -122.367475 37.738139, -122.367554 37.7381, -122.367649 37.738074, -122.367921 37.738023, -122.368154 37.73799, -122.368389 37.737967, -122.368446 37.737957, -122.368494 37.73796, -122.368624 37.737941, -122.36875 37.737908, -122.368855 37.737868, -122.368953 37.737817, -122.368981 37.737787, -122.36902 37.737767, -122.369072 37.73776, -122.369113 37.737767, -122.369279 37.737757, -122.36948 37.737726, -122.369648 37.737684, -122.369809 37.737629, -122.369873 37.7376, -122.369936 37.737569, -122.370001 37.737552, -122.370176 37.737525, -122.370307 37.73749, -122.370431 37.737442, -122.370517 37.737397, -122.370549 37.737373, -122.37059 37.737364, -122.370633 37.737371, -122.3707 37.737378, -122.370767 37.737371, -122.370829 37.737349, -122.370884 37.737312, -122.370965 37.73722, -122.371038 37.737162, -122.371123 37.737115, -122.371217 37.737081, -122.371297 37.737063, -122.371348 37.737056, -122.371381 37.73708, -122.371374 37.737059, -122.371494 37.737078, -122.371616 37.73708, -122.371737 37.737065, -122.371858 37.737037, -122.371928 37.737034, -122.371996 37.737043, -122.37205 37.737076, -122.3721 37.737123, -122.372129 37.737163, -122.372222 37.737149, -122.372288 37.737126, -122.3723 37.737107, -122.372299 37.737089, -122.372509 37.737062, -122.372737 37.737047, -122.372923 37.737043, -122.37306 37.737051, -122.373196 37.73707, -122.373328 37.737101, -122.373456 37.737142, -122.373537 37.737176, -122.37395 37.73751, -122.374328 37.73779, -122.374379 37.737812, -122.374443 37.737823, -122.374527 37.73782, -122.374782 37.737941, -122.375 37.738053, -122.37514 37.738148, -122.375299 37.738239, -122.375433 37.738304, -122.375609 37.738374, -122.375791 37.738432, -122.375979 37.738477, -122.376084 37.738475, -122.376182 37.738456, -122.376272 37.738421, -122.376352 37.738372, -122.376417 37.73831, -122.376458 37.738252, -122.376018 37.737991, -122.375869 37.738003, -122.375704 37.738001, -122.375563 37.737987, -122.375446 37.737961, -122.375342 37.737925, -122.375233 37.73787, -122.375137 37.737803, -122.375055 37.737724, -122.374996 37.737647, -122.374951 37.737563, -122.374916 37.737453, -122.374902 37.737402, -122.374883 37.737295, -122.374884 37.737199, -122.374905 37.737092, -122.374942 37.737, -122.374994 37.736914, -122.375052 37.736843, -122.375029 37.736798, -122.375028 37.736747, -122.375051 37.736698, -122.375122 37.73663, -122.375152 37.736576, -122.375168 37.736504, -122.375165 37.736415, -122.37522 37.736299, -122.375237 37.736225, -122.375493 37.736054, -122.375565 37.735998, -122.375665 37.735884, -122.375737 37.735829, -122.375831 37.735819, -122.375902 37.735838, -122.375948 37.735843, -122.375966 37.735816, -122.375965 37.735773, -122.375905 37.735653, -122.375881 37.735629, -122.37591 37.735561, -122.375898 37.735531, -122.375855 37.73552, -122.375828 37.735493, -122.375877 37.735471, -122.37585 37.735453, -122.375902 37.735416, -122.375928 37.735385, -122.37599 37.735241, -122.376 37.735186, -122.375917 37.735087, -122.375874 37.735048, -122.375833 37.735088, -122.375783 37.735099, -122.375934 37.734932, -122.376103 37.734745, -122.376152 37.734537, -122.37649 37.734303, -122.376844 37.734504, -122.376873 37.734397, -122.376974 37.733616, -122.37723 37.733533, -122.377649 37.73307, -122.378354 37.73347, -122.379431 37.734082, -122.379547 37.734041, -122.379827 37.733735, -122.379925 37.733584, -122.379932 37.733381, -122.379923 37.73321, -122.379596 37.732465, -122.379765 37.732436, -122.380039 37.732409, -122.380185 37.732422, -122.380327 37.732425, -122.380623 37.732508, -122.380982 37.732645, -122.381313 37.732812, -122.381852 37.733188, -122.38203 37.733373, -122.382279 37.733632, -122.38236 37.733715, -122.382919 37.734511, -122.382934 37.734543, -122.382962 37.734603, -122.383134 37.734977, -122.383234 37.735211, -122.383384 37.735647, -122.383409 37.735742, -122.383413 37.735757, -122.383425 37.735803, -122.383444 37.735874, -122.383576 37.73637, -122.383638 37.736605, -122.383693 37.736813, -122.383842 37.73722, -122.384047 37.737514)))"
6,75,20900,60750209004,G5030,104622,0,37.7529688,-122.4196278,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.420964 37.755295, -122.419858 37.755366, -122.418748 37.755437, -122.418594 37.753837, -122.418445 37.752239, -122.418288 37.75064, -122.418861 37.750605, -122.4194 37.750573, -122.419934 37.75054, -122.420507 37.750506, -122.420665 37.752104, -122.420812 37.753703, -122.420964 37.755295)))"
